language,y_true,y_pred
C#,65540.0,27024.0
C#,17760.0,35124.0
C#,13272.0,13362.0
C#,27140.0,13140.0
C#,18348.0,13268.0
C#,29732.0,28376.0
C#,13396.0,13376.0
C#,9092.0,9448.0
C#,27232.0,19890.0
C#,28824.0,18690.0
C#,48104.0,30476.0
C#,13140.0,13144.0
C#,9240.0,12118.0
C#,27532.0,13140.0
C#,9396.0,12330.0
C#,13140.0,13140.0
C#,13396.0,22916.0
C#,25796.0,14216.0
C#,13508.0,28096.0
C#,74180.0,45046.0
C#,13524.0,13395.999999999998
C#,27516.0,12116.0
C#,13268.0,13196.0
C#,5652.0,9668.0
C#,13140.0,13140.0
C#,13140.0,11092.0
C#,28652.0,12116.0
C#,13396.0,13544.0
C#,13396.0,23952.0
C#,13140.0,11092.0
C#,28164.0,18194.0
C#,96092.0,49700.0
C#,36816.0,13310.0
C#,37508.0,32208.0
C#,13140.0,13140.0
C#,11092.0,13376.0
C#,11220.0,9224.0
C#,28480.0,18418.0
C#,5892.0,9568.0
C#,27832.0,15978.0
C#,30584.0,27326.0
C#,11092.0,11092.0
C#,40360.0,31876.0
C#,17912.0,17816.0
C#,9180.0,12364.0
C#,11348.0,13674.0
C#,13408.0,14584.0
C#,58440.0,27992.0
C#,11348.0,13478.0
C#,13176.0,26922.0
C#,13268.0,14088.0
C#,11092.0,12116.0
C#,9176.0,10792.0
C#,13140.0,11092.0
C#,19956.0,12446.0
C#,11220.0,28194.0
C#,28620.0,13332.0
C#,37304.0,18236.0
C#,13140.0,11206.0
C#,13536.0,18902.0
C#,27280.0,13140.0
C#,27300.0,11202.0
C#,3032.0,20426.0
C#,13268.0,13268.0
C#,11092.0,11242.0
C#,11092.0,13140.0
C#,15948.0,13204.0
C#,13396.0,24196.0
C#,13396.0,13332.0
C#,31324.0,15912.0
C#,13408.0,15988.0
C#,13268.0,13340.0
C#,10272.0,14440.0
C#,18384.0,29624.0
C#,25332.0,14318.0
C#,27376.0,12116.0
C#,11220.0,13662.0
C#,11092.0,13140.0
C#,13140.0,13144.0
C#,13396.0,19884.0
C#,28328.0,13270.0
C#,15316.0,19642.0
C#,13140.0,13096.000000000002
C#,28264.0,31600.0
C#,13140.0,17530.0
C#,11220.0,20520.0
C#,17612.0,18014.0
C#,12820.0,10536.0
C#,5772.0,9050.0
C#,13140.0,12116.0
C#,13140.0,13254.0
C#,11092.0,12496.0
C#,27480.0,21606.0
C#,11616.0,13202.0
C#,15932.0,7690.0
C#,13396.0,13332.0
C#,9952.0,26016.0
C#,25808.0,26908.0
C#,28176.0,15736.0
C#,18032.0,27206.0
C#,5696.0,9084.0
C#,13396.0,13330.0
C#,27836.0,13650.0
C#,10104.0,20380.0
C#,27404.0,12170.0
C#,19292.0,13294.0
C#,15964.0,13204.0
C#,11092.0,13272.0
C#,11092.0,13140.0
C#,27472.0,13332.0
Rust,4352.0,4352.0
Rust,5156.0,4352.0
Rust,4352.0,4352.0
Rust,7684.0,9696.0
Rust,9088.0,8572.0
Rust,2800.0,5032.0
Rust,11164.0,6760.0
Rust,2140.0,2170.0
Rust,2088.0,2244.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,4120.0,16716.0
Rust,12668.0,14298.0
Rust,2164.0,2142.0
Rust,4352.0,4352.0
Rust,16120.0,6880.0
Rust,4352.0,4352.0
Rust,11700.0,8114.0
Rust,4352.0,4352.0
Rust,4352.0,5374.0
Rust,2132.0,2134.0
Rust,53340.0,12800.0
Rust,36852.0,13158.0
Rust,8828.0,8772.0
Rust,4352.0,4352.0
Rust,9048.0,8828.0
Rust,4732.0,4352.0
Rust,20732.0,7802.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,13560.0,12472.0
Rust,2648.0,2136.0
Rust,2112.0,2130.0
Rust,9168.0,8874.0
Rust,3836.0,10276.0
Rust,4352.0,4352.0
Rust,215292.0,12920.0
Rust,4352.0,5714.0
Rust,4352.0,4352.0
Rust,18684.0,11956.0
Rust,4352.0,7396.0
Rust,4352.0,4352.0
Rust,4352.0,9556.0
Rust,705840.0,9874.0
Rust,4476.0,4352.0
Rust,2104.0,4352.0
Rust,2172.0,2170.0
Rust,4352.0,4352.0
Rust,4188.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,13552.0
Rust,7676.0,4724.0
Rust,2172.0,4352.0
Rust,2104.0,4352.0
Rust,8828.0,8828.0
Rust,5048.0,7788.0
Rust,4352.0,2100.0
Rust,4352.0,4352.0
Rust,49404.0,8774.0
Rust,10084.0,6440.0
Rust,14380.0,12656.0
Rust,2176.0,2152.0
Rust,5052.0,4352.0
Rust,13548.0,4352.0
Rust,23420.0,8952.0
Rust,11512.0,4352.0
Rust,5560.0,4352.0
Rust,8828.0,8828.0
Rust,4352.0,4352.0
Rust,45460.0,20428.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,2164.0
Rust,4352.0,7380.0
Rust,14588.0,11238.0
Rust,5036.0,4688.0
Rust,5300.0,5634.0
Rust,2196.0,2154.0
Rust,2992.0,2202.0
Rust,4352.0,5368.0
Rust,34880.0,12928.0
Rust,8828.0,8828.0
Rust,2892.0,8828.0
Rust,22444.0,12800.0
Rust,4352.0,4352.0
Rust,86252.0,20124.0
Rust,5056.0,9022.0
Rust,4352.0,4352.0
Rust,16796.0,14126.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,2208.0,2170.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,35368.0,13444.0
Rust,4352.0,4352.0
Rust,9048.0,8828.0
Rust,2104.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,6524.0,4352.0
Rust,2176.0,2186.0
Rust,8700.0,8710.0
Rust,4352.0,3252.0
Rust,2208.0,2168.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,2404.0,2176.0
Rust,4352.0,6440.0
Rust,2188.0,4352.0
Rust,4352.0,4352.0
Rust,17144.0,4352.0
Rust,29484.0,3428.0
Rust,67828.0,8828.0
Rust,2432.0,8700.0
Rust,4604.0,4352.0
Rust,29008.0,25890.0
Rust,408444.0,37514.0
Rust,113584.0,6634.0
Rust,11160.0,2336.0
Rust,18684.0,7578.0
Rust,4352.0,5322.0
Rust,4352.0,7558.0
Rust,2460.0,8700.0
Rust,2116.0,5632.0
Rust,4352.0,4352.0
Rust,8444.0,4352.0
Rust,78468.0,4436.0
Rust,3116.0,2216.0
Rust,5032.0,33070.0
Rust,5028.0,4352.0
Rust,2108.0,4352.0
Rust,8572.0,8706.0
Rust,4352.0,5680.0
Rust,25616.0,4352.0
Rust,4352.0,4352.0
Rust,2372.0,8508.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,53320.0,12076.0
Rust,4352.0,4352.0
Rust,2160.0,4352.0
Rust,12668.0,15752.0
Rust,2224.0,4352.0
Rust,4352.0,4352.0
Rust,3020.0,2146.0
Rust,4352.0,4352.0
Rust,7804.0,4352.0
Rust,3940.0,8320.0
Rust,33404.0,69162.0
Rust,160620.0,2292.0
Rust,10492.0,9156.0
Rust,32552.0,14250.0
Rust,4476.0,4464.0
Rust,7716.0,4048.0
Rust,4352.0,4352.0
Rust,80140.0,2282.0
Rust,2104.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,5364.0
Rust,24700.0,18340.0
Rust,8828.0,8828.0
Rust,4352.0,4352.0
Rust,8572.0,8572.0
Rust,6980.0,6616.0
Rust,4352.0,4352.0
Rust,4352.0,5374.0
Rust,4476.0,4372.0
Rust,9556.0,5786.0
Rust,2112.0,2172.0
Rust,4352.0,4352.0
Rust,2188.0,2136.0
Rust,8828.0,8828.0
Rust,4352.0,4352.0
Rust,2148.0,2142.0
Rust,5056.0,3252.0
Rust,5024.0,4290.0
Rust,6396.0,11102.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,4352.0,4352.0
Rust,2172.0,2148.0
Rust,4352.0,4352.0
Rust,56556.0,4562.0
Rust,8572.0,8568.0
Rust,8828.0,12092.0
Rust,22772.0,13708.0
Rust,4352.0,4352.0
Rust,4476.0,4352.0
Rust,6396.0,15694.0
Rust,8872.0,5706.0
Rust,4352.0,4352.0
Rust,10492.0,4352.0
Rust,2164.0,14548.0
Rust,7032.0,8700.0
Rust,2148.0,4352.0
Rust,4352.0,4602.0
Rust,4352.0,4352.0
Go,512.0,640.0
Go,1144.0,1132.0
Go,7464.0,4462.0
Go,640.0,1780.0
Go,512.0,576.0
Go,2432.0,1766.0
Go,1772.0,640.0
Go,6528.0,6604.0
Go,1784.0,1208.0
Go,51712.0,4136.0
Go,10928.0,5168.0
Go,1756.0,512.0
Go,640.0,2870.0
Go,512.0,512.0
Go,6720.0,5084.0
Go,1792.0,2804.0
Go,896.0,5608.0
Go,1788.0,8190.0
Go,640.0,896.0
Go,512.0,512.0
Go,5504.0,512.0
Go,640.0,896.0
Go,1092.0,1472.0
Go,4236.0,6072.0
Go,512.0,512.0
Go,512.0,512.0
Go,7424.0,512.0
Go,512.0,512.0
Go,640.0,640.0
Go,7296.0,4464.0
Go,512.0,512.0
Go,512.0,896.0
Go,512.0,576.0
Go,1148.0,4578.0
Go,1152.0,576.0
Go,6356.0,1584.0
Go,512.0,512.0
Go,74240.0,1072.0
Go,1776.0,1786.0
Go,1772.0,1778.0
Go,1280.0,640.0
Go,1192.0,5374.0
Go,512.0,512.0
Go,2688.0,640.0
Go,512.0,640.0
Go,6344.0,1200.0
Go,640.0,2374.0
Go,2004.0,3246.0
Go,512.0,878.0
Go,512.0,512.0
Go,2816.0,5264.0
Go,6528.0,1970.0
Go,6012.0,1166.0
Go,640.0,5972.0
Go,640.0,640.0
Go,640.0,640.0
Go,1836.0,512.0
Go,640.0,2248.0
Go,31020.0,6886.0
Go,640.0,1790.0
Go,3328.0,1388.0
Go,640.0,1774.0
Go,512.0,576.0
Go,1768.0,512.0
Go,22936.0,18416.0
Go,2220.0,6272.0
Go,1024.0,640.0
Go,640.0,1480.0
Go,512.0,1760.0
Go,8320.0,4658.0
Go,2004.0,4740.0
Go,768.0,7894.0
Go,512.0,512.0
Go,512.0,512.0
Go,512.0,512.0
Go,17024.0,12758.0
Go,53504.0,16074.0
Go,6144.0,6894.0
Go,1772.0,512.0
Go,512.0,2174.0
Go,1280.0,640.0
Go,1280.0,512.0
Go,38528.0,10404.0
Go,512.0,856.0
Go,1812.0,1766.0
Go,512.0,512.0
Go,38656.0,81730.0
Go,1744.0,640.0
Go,512.0,512.0
Go,1840.0,2684.0
Go,512.0,512.0
Go,13340.0,12334.0
Go,3072.0,1836.0
Go,512.0,512.0
Go,640.0,640.0
Go,640.0,640.0
Go,1816.0,512.0
Go,640.0,1396.0
Go,1092.0,1644.0
Go,1092.0,1278.0
Go,1776.0,1772.0
Go,1760.0,1772.0
Go,512.0,512.0
Go,1024.0,768.0
Go,9856.0,5714.0
Go,640.0,4104.0
Go,1152.0,5630.0
Go,512.0,512.0
Go,19212.0,6416.0
Go,640.0,640.0
Go,512.0,512.0
Go,640.0,5378.0
Go,4864.0,9024.0
Go,3072.0,1780.0
Go,3072.0,1920.0
Go,640.0,640.0
Go,1084.0,1124.0
Go,640.0,640.0
Go,8076.0,1854.0
Go,512.0,512.0
Go,640.0,1134.0
Go,5632.0,6076.0
Go,1844.0,640.0
Go,512.0,512.0
Go,5504.0,3472.0
Go,12416.0,6344.0
Go,640.0,640.0
Go,1836.0,1820.0
Go,512.0,512.0
Go,6528.0,4092.0
Go,10752.0,5314.0
Go,768.0,2394.0
Go,2088.0,16588.0
Go,4736.0,7682.0
Go,1756.0,1756.0
Go,19200.0,16002.0
Go,640.0,1852.0
Go,1828.0,512.0
Go,6880.0,7240.0
Go,768.0,640.0
Go,512.0,512.0
Go,640.0,640.0
Go,5888.0,2560.0
Go,8256.0,34792.0
Go,512.0,512.0
Go,82944.0,48172.0
Go,1844.0,1098.0
Go,1024.0,640.0
Go,2944.0,3610.0
Go,1536.0,4356.0
Go,7376.0,1950.0
Go,512.0,512.0
Go,640.0,640.0
Go,1752.0,512.0
Go,3072.0,2508.0
Go,2192.0,6398.0
Go,640.0,2560.0
Go,640.0,640.0
Go,1868.0,6772.0
Go,6656.0,5982.0
Go,768.0,2334.0
Go,512.0,512.0
Go,512.0,512.0
Go,512.0,512.0
Go,5888.0,6522.0
Go,512.0,576.0
Go,17232.0,26554.0
Go,14568.0,5844.0
Go,640.0,640.0
Go,640.0,640.0
Go,640.0,958.0
Go,640.0,914.0
Go,640.0,1206.0
Go,6192.0,2128.0
Go,2176.0,960.0
Go,512.0,512.0
Go,512.0,512.0
Go,512.0,512.0
Go,640.0,1466.0
Go,512.0,512.0
Go,640.0,6052.0
Go,512.0,512.0
Go,2220.0,8278.0
Go,1536.0,640.0
Go,512.0,1448.0
Go,1780.0,1446.0
Go,1768.0,1772.0
Go,640.0,640.0
Go,512.0,512.0
Go,32512.0,4302.0
Go,10112.0,3024.0
Go,85632.0,3342.0
Go,512.0,512.0
Go,6656.0,6018.0
Go,512.0,512.0
Go,5880.0,11814.0
Go,640.0,640.0
Go,6528.0,6702.0
Go,640.0,5498.0
Go,640.0,1462.0
Haskell,32800.0,2356.0
Haskell,3784.0,764.0
Haskell,380.0,446.0
Haskell,508.0,508.0
Haskell,165244.0,3982.0
Haskell,380.0,380.0
Haskell,508.0,1150.0
Haskell,4372.0,3744.0
Haskell,4212.0,3948.0
Haskell,5296.0,15400.0
Haskell,133824.0,1958.0
Haskell,41852.0,4214.0
Haskell,508.0,508.0
Haskell,4220.0,9694.0
Haskell,508.0,508.0
Haskell,2940.0,9174.0
Haskell,9240.0,6594.0
Haskell,380.0,508.0
Haskell,380.0,508.0
Haskell,892.0,2564.0
Haskell,4000.0,3520.0
Haskell,3492.0,2554.0
Haskell,7280.0,1092.0
Haskell,7168.0,4380.0
Haskell,1020.0,3154.0
Haskell,4724.0,1022.0
Haskell,102268.0,3748.0
Haskell,3932.0,3724.0
Haskell,508.0,1684.0
Haskell,17348.0,1558.0
Haskell,23012.0,3886.0
Haskell,4092.0,5810.0
Haskell,3768.0,3068.0
Haskell,29568.0,5676.0
Haskell,380.0,3630.0
Haskell,380.0,508.0
Haskell,380.0,1404.0
Haskell,3696.0,822.8
Haskell,508.0,508.0
Haskell,5244.0,6384.0
Haskell,3640.0,3760.0
Haskell,7292.0,8974.0
Haskell,4260.0,1970.0
Haskell,18044.0,26140.0
Haskell,47868.0,5936.0
Haskell,44592.0,4885.0
Haskell,508.0,6964.0
Haskell,4832.0,24492.0
Haskell,3580.0,4594.0
Haskell,4220.0,9432.0
Haskell,4300.0,29074.0
Haskell,508.0,764.0
Haskell,3752.0,508.0
Haskell,4144.0,1020.0
Haskell,508.0,382.0
Haskell,64988.0,6884.0
Haskell,7804.0,3744.0
Haskell,94212.0,46276.0
Haskell,4412.0,4086.0
Haskell,636.0,4540.0
Haskell,508.0,508.0
Haskell,3620.0,2500.0
Haskell,90600.0,5944.0
Haskell,22296.0,4032.0
Haskell,158972.0,27828.0
Haskell,1020.0,508.0
Haskell,508.0,3898.0
Haskell,2044.0,4280.0
Haskell,3596.0,2324.0
Haskell,1020.0,7832.000000000001
Haskell,380.0,5098.0
Haskell,380.0,508.0
Haskell,508.0,572.0
Haskell,16764.0,19872.0
Haskell,1020.0,27266.0
Haskell,88444.0,4722.0
Haskell,1020.0,1092.0
Haskell,380.0,592.0
Haskell,4100.0,2360.0
Haskell,508.0,508.0
Haskell,380.0,5870.0
Haskell,508.0,700.0
Haskell,508.0,508.0
Haskell,70012.0,9102.0
Haskell,4148.0,5366.0
Haskell,1404.0,4114.0
Haskell,636.0,508.0
Haskell,508.0,508.0
Haskell,41852.0,4216.0
Haskell,37244.0,21756.0
Haskell,1788.0,508.0
Haskell,636.0,4768.0
Haskell,8696.0,4274.0
Haskell,3964.0,3946.0
Haskell,4144.0,52892.0
Haskell,508.0,508.0
Haskell,508.0,2124.0
Haskell,3196.0,2742.0
Haskell,3512.0,3588.0
Haskell,4212.0,26542.0
Haskell,380.0,3636.0
Haskell,4872.0,508.0
Haskell,892.0,3802.0
Haskell,380.0,508.0
Haskell,100732.0,8260.0
Haskell,508.0,764.0
Haskell,508.0,2232.0
Haskell,3592.0,3580.0
Haskell,508.0,1228.0
Haskell,8060.0,3634.0
Haskell,380.0,508.0
Haskell,5444.0,3698.0
Haskell,1020.0,764.0
Haskell,4552.0,4692.0
Haskell,4348.0,6112.0
Haskell,3848.0,4912.0
Haskell,4088.0,3922.0
Haskell,508.0,508.0
Haskell,3852.0,508.0
Haskell,5048.0,59168.0
Haskell,508.0,508.0
Haskell,508.0,508.0
Haskell,3652.0,508.0
Haskell,39932.0,6396.0
Haskell,508.0,508.0
Haskell,508.0,508.0
Haskell,508.0,1082.0
Haskell,380.0,508.0
Haskell,508.0,1600.0
Haskell,36476.0,10643.999999999998
Haskell,9980.0,12692.0
Haskell,380.0,4538.0
Haskell,892.0,7068.0
Haskell,3644.0,2738.0
Haskell,37244.0,4826.0
Haskell,3908.0,508.0
Haskell,3756.0,508.0
Haskell,4088.0,3608.0
Haskell,892.0,702.0
Haskell,508.0,508.0
Haskell,508.0,508.0
Haskell,52604.0,17202.0
Haskell,764.0,508.0
Haskell,508.0,446.0
Haskell,39548.0,958.0
Haskell,39548.0,4294.0
Haskell,380.0,3922.0
Haskell,154876.0,4192.0
Haskell,9520.0,2486.0
Haskell,2172.0,7306.0
Haskell,3612.0,444.0
Haskell,508.0,508.0
Haskell,1660.0,3056.0
Haskell,508.0,508.0
Haskell,508.0,574.0
Haskell,3744.0,2122.0
Haskell,508.0,764.0
Haskell,4080.0,508.0
Haskell,3864.0,3790.0
Haskell,1020.0,2826.0
Haskell,3988.0,2386.0
Haskell,4028.0,2580.0
Haskell,1020.0,508.0
Haskell,27004.0,4524.0
Haskell,3840.0,3730.0
Haskell,23164.0,1820.0
Haskell,508.0,2676.0
Haskell,36220.0,508.0
Haskell,22780.0,3018.0
Haskell,892.0,2842.0
Haskell,3780.0,508.0
Haskell,508.0,508.0
Haskell,380.0,508.0
Haskell,1020.0,9444.0
Haskell,3768.0,508.0
Haskell,508.0,574.0
Haskell,508.0,508.0
Haskell,380.0,2396.0
Haskell,3680.0,508.0
Haskell,508.0,2146.0
Haskell,508.0,508.0
Haskell,39548.0,3534.0
Haskell,508.0,658.0
Haskell,380.0,1024.0
Haskell,508.0,764.0
Haskell,764.0,1022.0
Haskell,380.0,380.0
Haskell,4284.0,8712.0
Haskell,508.0,2056.0
Haskell,19512.0,3694.0
Haskell,3720.0,1218.0
Haskell,636.0,3574.0
Haskell,3916.0,3802.0
Haskell,4080.0,3528.0
Haskell,4604.0,508.0
Haskell,3632.0,3786.0
Haskell,68220.0,37716.0
Haskell,508.0,508.0
Haskell,508.0,508.0
Haskell,380.0,508.0
Kotlin,37928.0,35988.0
Kotlin,33664.0,33116.0
Kotlin,37992.0,36224.0
Kotlin,33568.0,35276.0
Kotlin,37876.0,34656.0
Kotlin,691256.0,101823.0
Kotlin,37868.0,35962.0
Kotlin,37900.0,33162.0
Kotlin,31800.0,33312.0
Kotlin,36344.0,35668.0
Kotlin,37692.0,35580.0
Kotlin,31260.0,33750.0
Kotlin,29724.0,73160.0
Kotlin,37876.0,36152.0
Kotlin,62504.0,95500.0
Kotlin,57504.0,35800.0
Kotlin,31392.0,36464.0
Kotlin,39636.0,37910.0
Kotlin,35980.0,36196.0
Kotlin,31392.0,40612.0
Kotlin,37876.0,36122.0
Kotlin,37872.0,35100.0
Kotlin,38372.0,43822.0
Kotlin,77452.0,41958.0
Kotlin,36476.0,35692.0
Kotlin,40608.0,62046.0
Kotlin,35960.0,37386.0
Kotlin,37876.0,38152.0
Kotlin,36396.0,37568.0
Kotlin,44356.0,79984.0
Kotlin,34580.0,35150.0
Kotlin,81844.0,36836.0
Kotlin,108356.0,50562.0
Kotlin,420500.0,43984.0
Kotlin,40260.0,36020.0
Kotlin,33180.0,35632.0
Kotlin,38208.0,34876.0
Kotlin,33532.0,33916.0
Kotlin,37876.0,37366.0
Kotlin,31264.0,37954.0
Kotlin,48884.0,59580.0
Kotlin,46396.0,49244.0
Kotlin,34420.0,37910.0
Kotlin,52132.0,55910.0
Kotlin,33668.0,34250.0
Kotlin,36804.0,89670.0
Kotlin,35948.0,36288.0
Kotlin,37944.0,45460.0
Kotlin,37812.0,35122.0
Kotlin,36436.0,35062.0
Kotlin,33664.0,31428.0
Kotlin,31612.0,36890.0
Kotlin,40992.0,35626.0
Kotlin,33612.0,35130.0
Kotlin,37900.0,37306.0
Kotlin,59020.0,46312.0
Kotlin,206280.0,43876.0
Kotlin,29604.0,46414.0
Kotlin,35952.0,35958.0
Kotlin,33960.0,43230.0
Kotlin,51040.0,49178.0
Kotlin,74476.0,69722.0
Kotlin,76968.0,49032.0
Kotlin,37804.0,37428.0
Kotlin,81788.0,37920.0
Kotlin,84044.0,80228.0
Kotlin,31668.0,33770.0
Kotlin,37876.0,36092.0
Kotlin,34520.0,35912.0
Kotlin,57876.0,72626.0
Kotlin,31132.0,36474.0
Kotlin,37796.0,32274.0
Kotlin,38180.0,38982.0
Kotlin,81912.0,67492.0
Kotlin,33472.0,35870.0
Kotlin,60132.0,74538.0
Kotlin,37968.0,36110.0
Kotlin,34144.0,34864.0
Kotlin,31728.0,37026.0
Kotlin,33692.0,37938.0
Kotlin,69876.0,65338.0
Kotlin,26500.0,35686.0
Kotlin,36472.0,36582.0
Kotlin,83396.0,70166.0
Kotlin,37844.0,37012.0
Kotlin,38588.0,61136.0
Kotlin,110752.0,62780.0
Kotlin,31620.0,122828.0
Kotlin,33804.0,34914.0
Kotlin,48104.0,39384.0
Kotlin,43580.0,68832.0
Kotlin,120804.0,60612.0
Kotlin,44232.0,89348.0
Kotlin,58224.0,54524.0
Kotlin,33904.0,35148.0
Kotlin,40948.0,61214.0
Kotlin,53804.0,36460.0
Kotlin,31392.0,35856.0
Kotlin,31380.0,54276.0
Kotlin,34316.0,34772.0
Kotlin,29896.0,32686.0
Kotlin,37740.0,37640.0
Kotlin,31384.0,31768.0
Kotlin,37840.0,36728.0
Kotlin,31400.0,34620.0
Kotlin,33544.0,35982.0
Kotlin,25640.0,31780.0
Kotlin,36192.0,32624.0
Kotlin,40288.0,53628.0
Kotlin,31776.0,34002.0
Kotlin,31796.0,35452.0
Kotlin,37896.0,36426.0
Kotlin,33604.0,42724.0
Kotlin,31404.0,38516.0
Kotlin,55120.0,50096.0
Kotlin,31008.0,35474.0
Kotlin,63736.0,57410.0
Kotlin,40392.0,45456.0
Kotlin,36024.0,35044.0
Kotlin,48340.0,37902.0
Kotlin,74572.0,55990.0
Kotlin,36392.0,33472.0
Kotlin,36448.0,33500.0
Kotlin,51800.0,38512.0
Kotlin,36460.0,33138.0
Kotlin,38052.0,36786.0
Kotlin,33500.0,37426.0
Kotlin,31832.0,31746.0
Kotlin,49012.0,34410.0
Kotlin,33976.0,34052.0
Kotlin,34404.0,37558.0
Kotlin,37736.0,36982.0
Kotlin,35732.0,38108.0
Kotlin,45788.0,43262.0
Kotlin,38724.0,34338.0
Kotlin,48504.0,40230.0
Kotlin,37928.0,36164.0
Kotlin,31392.0,34704.0
Kotlin,105584.0,56192.0
Kotlin,37840.0,35042.0
Kotlin,70868.0,69360.0
Kotlin,54392.0,31460.0
Kotlin,29600.0,30722.0
Kotlin,33640.0,32962.0
Kotlin,39680.0,60940.0
Kotlin,35828.0,31440.0
Kotlin,37872.0,57604.0
Kotlin,59368.0,37912.0
Kotlin,36904.0,83314.0
Kotlin,58560.0,59354.0
Kotlin,29732.0,35922.0
Kotlin,36268.0,37332.0
Kotlin,50604.0,36484.0
Kotlin,29656.0,34888.0
Kotlin,40296.0,37310.0
Kotlin,33680.0,34704.0
Kotlin,37860.0,36494.0
Kotlin,70120.0,41710.0
Kotlin,39896.0,34730.0
Kotlin,31264.0,33734.0
Kotlin,38004.0,44096.0
Kotlin,32468.0,33714.0
Kotlin,34512.0,37510.0
Kotlin,33900.0,39312.0
Kotlin,109584.0,37176.0
Kotlin,32224.0,39370.0
Kotlin,31808.0,35822.0
Kotlin,37812.0,36164.0
Kotlin,34236.0,37972.0
Kotlin,36508.0,35296.0
Kotlin,52048.0,35206.0
Kotlin,31800.0,34920.0
Kotlin,37724.0,34058.0
Kotlin,114320.0,36926.0
Kotlin,31856.0,34978.0
Kotlin,39652.0,46284.0
Kotlin,25360.0,31734.0
Kotlin,36756.0,36242.0
Kotlin,37900.0,35338.0
Kotlin,31652.0,36638.0
Kotlin,39548.0,47432.0
Kotlin,28996.0,37054.0
Kotlin,40608.0,35970.0
Kotlin,29468.0,37328.0
Kotlin,31384.0,31442.0
Kotlin,45116.0,64518.0
Kotlin,68964.0,36078.0
Kotlin,71244.0,36968.0
Kotlin,36996.0,41094.0
Kotlin,47184.0,39446.0
Kotlin,25352.0,32646.0
Kotlin,37880.0,53534.0
Kotlin,112188.0,40062.0
Kotlin,49620.0,38530.0
Kotlin,41704.0,54722.0
Kotlin,38276.0,34062.0
Kotlin,34320.0,36154.0
Kotlin,45128.0,36188.0
Kotlin,36428.0,37864.0
Kotlin,34984.0,36938.0
JavaScript,19784.0,9060.0
JavaScript,7372.0,8104.0
JavaScript,140164.0,32092.0
JavaScript,7500.0,16500.0
JavaScript,7884.0,21116.0
JavaScript,22612.0,7562.0
JavaScript,30476.0,29556.0
JavaScript,9420.0,12498.0
JavaScript,11036.0,14448.0
JavaScript,7756.0,14886.0
JavaScript,21064.0,20832.0
JavaScript,8648.0,15862.0
JavaScript,21064.0,14236.0
JavaScript,7372.0,21052.0
JavaScript,7372.0,9568.0
JavaScript,7640.0,11490.0
JavaScript,7372.0,15634.0
JavaScript,29556.0,23798.0
JavaScript,33400.0,15218.0
JavaScript,27824.0,23324.0
JavaScript,34932.0,11728.0
JavaScript,7500.0,13560.0
JavaScript,7904.0,20798.0
JavaScript,7748.0,8958.0
JavaScript,29696.0,8568.0
JavaScript,7372.0,25148.0
JavaScript,11468.0,20870.0
JavaScript,7372.0,16034.0
JavaScript,13212.0,14142.0
JavaScript,7380.0,15118.0
JavaScript,34964.0,9116.0
JavaScript,29560.0,22008.0
JavaScript,21192.0,31654.0
JavaScript,21064.0,20858.0
JavaScript,10784.0,7374.0
JavaScript,21064.0,10760.0
JavaScript,7372.0,12312.0
JavaScript,7372.0,14218.0
JavaScript,29628.0,7438.0
JavaScript,21064.0,22464.0
JavaScript,7372.0,14872.0
JavaScript,27568.0,15421.999999999998
JavaScript,7372.0,15266.0
JavaScript,34952.0,21036.0
JavaScript,21064.0,10164.0
JavaScript,21064.0,22231.999999999996
JavaScript,7372.0,26998.000000000004
JavaScript,7372.0,15792.0
JavaScript,68912.0,40842.0
JavaScript,7372.0,17566.0
JavaScript,11340.0,20356.0
JavaScript,19856.0,21082.0
JavaScript,7372.0,12660.0
JavaScript,10480.0,14344.0
JavaScript,55356.0,73768.0
JavaScript,22076.0,7372.0
JavaScript,81592.0,20326.0
JavaScript,11468.0,25314.0
JavaScript,15436.0,18448.0
JavaScript,88532.0,21658.0
JavaScript,21064.0,20840.0
JavaScript,9764.0,13290.0
JavaScript,21192.0,21314.0
JavaScript,67436.0,21662.0
JavaScript,21064.0,7372.0
JavaScript,20336.0,7788.0
JavaScript,40212.0,14408.0
JavaScript,7372.0,7440.0
JavaScript,21064.0,20760.0
JavaScript,57484.0,24696.0
JavaScript,11596.0,20826.0
JavaScript,25172.0,23606.0
JavaScript,15756.0,11566.0
JavaScript,30012.0,17412.0
JavaScript,29628.0,14282.0
JavaScript,29640.0,7442.0
JavaScript,29600.0,7438.0
JavaScript,15128.0,15516.0
JavaScript,7740.0,9536.0
